log,run,valid_pairs,skipped,RMSE,nRMSE,NSE_pooled,NSE,NSE_id_median,NSE_id_p25,NSE_id_p50,NSE_id_p75,NSE_id_mean,NSE_id_count,NSE_hw,RMSE_hw,nRMSE_hw,MAE,AbsErr_P95,AbsErr_P99,AbsErr_Max,nRMSE_pw,RMSE_pw,NSE_pw,n_dates,n_train_wells,n_holdout_wells,dkl_latent_dims,dkl_train_steps,gp_ls,gp_os,gp_noise,dkl_best_mll,y_mean,y_std
gw-feat-ablat-rand-ss51.log,ORACLE_oracle_ablat_rand_f95_ss51__feat_siwa_hydroraum_gespannt_gps3__predobstrain,3696.0,240.0,4.7782,0.1191,0.9615,0.9615,-23.7718,-212.5112,-23.7718,-2.1515,-2024.0331,52.0,-20.4671,0.792,3.6505,2.4742,11.5555,21.5684,24.041,4.0097,0.8449,-23.7718,,,,,,,,,,,
gw-feat-ablat-rand-ss51.log,ORACLE_oracle_ablat_rand_f95_ss51__feat_siwa_hydroraum_gps1__predobstrain,3696.0,240.0,4.9996,0.1246,0.9578,0.9578,-31.6035,-266.2192,-31.6035,-2.8255,-2302.8455,52.0,-31.1923,0.8693,4.3353,2.7432,11.0928,21.6504,23.267,4.577,0.9263,-31.6035,,,,,,,,,,,
gw-feat-ablat-rand-ss51.log,ORACLE_oracle_ablat_rand_f95_ss51__feat_siwa_hydroraum_gps2__predobstrain,3696.0,240.0,4.9483,0.1234,0.9587,0.9587,-33.7384,-287.259,-33.7384,-3.1049,-2181.1452,52.0,-31.9196,0.8665,4.3788,2.7308,11.1858,21.4577,23.0132,4.6323,0.9276,-33.7384,,,,,,,,,,,
gw-feat-ablat-rand-ss51.log,ORACLE_oracle_ablat_rand_f95_ss51__feat_siwa_hydroraum_gps3__predobstrain,3696.0,240.0,5.1085,0.1274,0.9559,0.9559,-34.8988,-335.5193,-34.8988,-2.7839,-2299.4874,52.0,-33.4328,0.8673,4.5673,2.8019,11.277,22.0018,24.9608,4.8773,0.9076,-34.8988,,,,,,,,,,,
gw-feat-ablat-rand-ss51.log,ORACLE_oracle_ablat_rand_f95_ss51__feat_siwa_only_gps1__predobstrain,3696.0,240.0,5.1085,0.1274,0.9559,0.9559,-44.3466,-608.156,-44.3466,-2.9843,-2482.763,52.0,-44.1265,0.9594,5.4047,3.1125,13.4293,15.8683,17.2005,5.1216,0.9671,-44.3466,,,,,,,,,,,
gw-feat-ablat-rand-ss51.log,ORACLE_oracle_ablat_rand_f95_ss51__feat_siwa_only_gps2__predobstrain,3696.0,240.0,5.1047,0.1273,0.956,0.956,-43.646,-619.792,-43.646,-3.0699,-2459.5229,52.0,-43.3039,0.9952,5.4524,3.1134,13.4589,15.6313,16.7702,5.2245,1.0265,-43.646,,,,,,,,,,,
gw-feat-ablat-rand-ss51.log,ORACLE_oracle_ablat_rand_f95_ss51__feat_siwa_only_gps3__predobstrain,3696.0,240.0,5.1814,0.1292,0.9547,0.9547,-43.7386,-617.0068,-43.7386,-2.8259,-2548.0783,52.0,-43.4437,0.9934,5.3525,3.1483,13.4297,16.2206,17.1033,5.3572,1.0485,-43.7386,,,,,,,,,,,
oracle_clean_md30_me.log,ORACLE_oracle_clean_md30_ss42__oracle_clean_me__predobstrain,852.0,76.0,3.1273,0.1232,0.9563,0.9563,-14.0585,-247.7335,-14.0585,-3.3744,-2631.6746,52.0,,,,1.7646,6.6813,12.3773,12.9962,2.7847,0.5737,-14.0585,,,,,,,,,,,
oracle_clean_md30_wk.log,ORACLE_oracle_clean_md30_ss42__oracle_clean_wk__predobstrain,3696.0,240.0,3.1294,0.1232,0.9563,0.9563,-14.5511,-231.2547,-14.5511,-3.2678,-2718.6771,52.0,,,,1.7655,6.6848,12.4239,13.3103,2.8392,0.5794,-14.5511,,,,,,,,,,,
oracle_clean_md50_me.log,ORACLE_oracle_clean_md50_ss42__oracle_clean_me__predobstrain,852.0,76.0,4.2941,0.1677,0.9062,0.9062,-16.1118,-198.7822,-16.1118,-3.0485,-765.0612,52.0,,,,1.8195,6.7838,26.7417,27.5282,3.2025,0.7331,-16.1118,,,,,,,,,,,
oracle_clean_md50_wk.log,ORACLE_oracle_clean_md50_ss42__oracle_clean_wk__predobstrain,3696.0,240.0,4.2942,0.1679,0.9062,0.9062,-15.2132,-201.7988,-15.2132,-2.9797,-736.065,52.0,,,,1.8298,6.8743,26.4761,27.7297,3.006,0.7318,-15.2132,,,,,,,,,,,
oracle_clean_rand_me.log,ORACLE_oracle_clean_rand_ss42__oracle_clean_me__predobstrain,852.0,76.0,7.9292,0.2567,0.8905,0.8905,-72.4076,-463.7856,-72.4076,-15.4853,-1948.0635,52.0,,,,4.238,19.8217,29.584,32.5766,5.6652,1.0688,-72.4076,,,,,,,,,,,
oracle_clean_rand_wk.log,ORACLE_oracle_clean_rand_ss42__oracle_clean_wk__predobstrain,3696.0,240.0,7.8182,0.2531,0.8936,0.8936,-70.5158,-425.4847,-70.5158,-16.0106,-1768.3382,52.0,,,,4.1941,20.2168,29.3251,31.2288,5.5472,1.0996,-70.5158,,,,,,,,,,,
gw-oracle-far80-f90-ss42.log,ORACLE_oracle_coloc_far80_f90_ss42__oracle_prod_hr_gps1__predobstrain,3696.0,240.0,18.2155,0.5207,0.393,0.393,-603.5037,-7636.5278,-603.5037,-52.5713,-19347.0277,104.0,-534.5409,4.3437,16.3035,10.884,47.8329,64.4346,69.7048,16.3815,4.0843,-603.5037,,,,,,,,,,,
gw-oracle-far80-f90-ss43.log,ORACLE_oracle_coloc_far80_f90_ss43__oracle_prod_hr_gps1__predobstrain,3696.0,240.0,20.0105,0.6191,0.2904,0.2904,-1273.6154,-8608.0192,-1273.6154,-99.8927,-17669.9299,104.0,-1277.3199,5.4189,25.8014,12.4272,53.833,65.1419,75.769,26.5649,5.3121,-1273.6154,,,,,,,,,,,
gw-oracle-far80-f90-ss44.log,ORACLE_oracle_coloc_far80_f90_ss44__oracle_prod_hr_gps1__predobstrain,3696.0,240.0,23.0625,0.6953,-0.0297,-0.0297,-905.876,-8423.76,-905.876,-127.1244,-28470.1231,104.0,-921.204,5.3306,23.8776,12.9826,50.686,100.0992,102.76,24.2387,5.3688,-905.876,,,,,,,,,,,
gw-oracle-far80-f90-ss45.log,ORACLE_oracle_coloc_far80_f90_ss45__oracle_prod_hr_gps1__predobstrain,3696.0,240.0,22.4176,0.6502,0.0279,0.0279,-1217.3267,-9096.4691,-1217.3267,-93.5006,-26329.3594,104.0,-1182.2429,5.8321,24.7302,12.6991,46.8021,101.1253,104.4789,24.8722,6.0103,-1217.3267,,,,,,,,,,,
gw-oracle-far80-f90-ss46.log,ORACLE_oracle_coloc_far80_f90_ss46__oracle_prod_hr_gps1__predobstrain,3696.0,240.0,14.8064,0.4733,0.5598,0.5598,-529.4549,-6614.9954,-529.4549,-70.5115,-14514.8611,104.0,-518.6104,4.2202,16.3718,9.0344,31.8516,58.2291,67.3706,16.1488,4.2793,-529.4549,,,,,,,,,,,
gw-oracle-far80-f90-ss47.log,ORACLE_oracle_coloc_far80_f90_ss47__oracle_prod_hr_gps1__predobstrain,3696.0,240.0,24.3323,0.7551,-0.0313,-0.0313,-748.3093,-9602.0608,-748.3093,-126.2565,-27669.1305,104.0,-694.815,5.0992,19.9236,13.8047,59.1209,101.33,104.825,23.6317,4.771,-748.3093,,,,,,,,,,,
gw-oracle-far80-f90-ss48.log,ORACLE_oracle_coloc_far80_f90_ss48__oracle_prod_hr_gps1__predobstrain,3696.0,240.0,16.455,0.4958,0.4328,0.4328,-1009.8282,-7054.2171,-1009.8282,-84.2071,-16634.3632,104.0,-1025.1084,5.5515,22.3546,10.5186,40.2504,56.3716,62.4777,23.8033,5.982,-1009.8282,,,,,,,,,,,
gw-oracle-far80-f90-ss49.log,ORACLE_oracle_coloc_far80_f90_ss49__oracle_prod_hr_gps1__predobstrain,3696.0,240.0,25.7033,0.7787,-0.1485,-0.1485,-1078.0528,-9943.0644,-1078.0528,-128.8488,-32706.447,104.0,-1023.3982,4.8577,22.565,14.3779,61.8739,103.3725,106.1434,24.0134,4.8851,-1078.0528,,,,,,,,,,,
gw-oracle-far80-f90-ss50.log,ORACLE_oracle_coloc_far80_f90_ss50__oracle_prod_hr_gps1__predobstrain,3696.0,240.0,19.975,0.5966,0.2704,0.2704,-746.8648,-7423.2909,-746.8648,-70.1384,-16299.982,104.0,-780.9393,5.5759,21.6415,12.1661,51.1344,63.5732,78.4651,23.1654,5.8811,-746.8648,,,,,,,,,,,
gw-oracle-far80-f90-ss51.log,ORACLE_oracle_coloc_far80_f90_ss51__oracle_prod_hr_gps1__predobstrain,3696.0,240.0,25.4853,0.7513,-0.0948,-0.0948,-675.5587,-7018.2277,-675.5587,-58.433,-27964.4042,104.0,-625.6684,5.0322,17.8502,14.3194,61.2635,103.194,105.9947,19.1711,4.5893,-675.5587,,,,,,,,,,,
gw-oracle-km-f80-ss42.log,ORACLE_oracle_coloc_km_f80_ss42__oracle_ms_gps1__predobstrain,3696.0,240.0,9.3517,0.2827,0.8709,0.8709,-53.0138,-614.3569,-53.0138,-6.0415,-5946.0486,202.0,-50.9097,1.4105,5.3415,4.3884,20.93,47.3518,53.4745,5.3601,1.4622,-53.0138,,,,,,,,,,,
gw-oracle-km-f80-ss43.log,ORACLE_oracle_coloc_km_f80_ss43__oracle_ms_gps1__predobstrain,3696.0,240.0,6.5582,0.1678,0.936,0.936,-42.437,-479.3008,-42.437,-3.5216,-2750.2761,202.0,-37.8476,1.0485,4.9199,3.3804,15.9964,26.4904,43.7199,4.9881,1.0533,-42.437,,,,,,,,,,,
gw-oracle-km-f80-ss44.log,ORACLE_oracle_coloc_km_f80_ss44__oracle_ms_gps1__predobstrain,3696.0,240.0,7.5136,0.2041,0.9035,0.9035,-49.8568,-704.4183,-49.8568,-3.6749,-2464.4599,203.0,-48.1564,1.2217,5.3064,3.6249,16.3362,32.1798,61.6063,5.4972,1.2209,-49.8568,,,,,,,,,,,
gw-oracle-km-f80-ss45.log,ORACLE_oracle_coloc_km_f80_ss45__oracle_ms_gps1__predobstrain,3696.0,240.0,7.7125,0.2987,0.8956,0.8956,-37.0085,-707.8202,-37.0085,-3.1141,-4624.0757,202.0,-38.2903,1.124,4.4875,3.8458,17.9475,38.4271,49.635,4.933,1.1912,-37.0085,,,,,,,,,,,
gw-oracle-km-f80-ss46.log,ORACLE_oracle_coloc_km_f80_ss46__oracle_ms_gps1__predobstrain,3696.0,240.0,6.6587,0.2187,0.9188,0.9188,-45.3698,-358.6236,-45.3698,-3.7882,-2670.5473,204.0,-43.6134,1.1638,5.0746,3.2211,16.054,32.1991,39.8216,5.4337,1.3003,-45.3698,,,,,,,,,,,
gw-oracle-km-f80-ss47.log,ORACLE_oracle_coloc_km_f80_ss47__oracle_ms_gps1__predobstrain,3696.0,240.0,5.0577,0.1272,0.9571,0.9571,-33.979,-467.2511,-33.979,-3.8283,-1656.6345,202.0,-32.1708,0.9919,4.285,2.8155,13.4905,18.6572,22.3935,4.6262,1.045,-33.979,,,,,,,,,,,
gw-oracle-km-f80-ss48.log,ORACLE_oracle_coloc_km_f80_ss48__oracle_ms_gps1__predobstrain,3696.0,240.0,9.8167,0.2679,0.8745,0.8745,-30.5214,-431.274,-30.5214,-4.5673,-7811.1856,203.0,-29.6335,1.0324,4.3498,4.566,23.421,43.3398,54.1409,4.3234,1.0844,-30.5214,,,,,,,,,,,
gw-oracle-km-f80-ss49.log,ORACLE_oracle_coloc_km_f80_ss49__oracle_ms_gps1__predobstrain,3696.0,240.0,8.7008,0.2662,0.8773,0.8773,-56.0507,-699.3363,-56.0507,-6.87,-3907.801,204.0,-56.2303,1.3851,6.0015,4.0971,19.627,40.9418,58.0144,6.2624,1.4602,-56.0507,,,,,,,,,,,
gw-oracle-km-f80-ss50.log,ORACLE_oracle_coloc_km_f80_ss50__oracle_ms_gps1__predobstrain,3696.0,240.0,7.3361,0.2275,0.9124,0.9124,-39.1962,-349.5972,-39.1962,-5.3741,-4106.0946,202.0,-34.9173,1.1653,4.5153,3.4932,14.1542,37.1469,49.5739,4.7772,1.2,-39.1962,,,,,,,,,,,
gw-oracle-km-f80-ss51.log,ORACLE_oracle_coloc_km_f80_ss51__oracle_ms_gps1__predobstrain,3696.0,240.0,9.4036,0.2682,0.8641,0.8641,-73.8221,-770.9648,-73.8221,-4.8336,-3849.1376,203.0,-57.2772,1.3207,5.9258,4.3755,17.3226,48.706,56.592,6.0733,1.2994,-73.8221,,,,,,,,,,,
gw-oracle-km-f90-ss42.log,ORACLE_oracle_coloc_km_f90_ss42__oracle_ms_gps1__predobstrain,3696.0,240.0,6.3138,0.2358,0.9198,0.9198,-67.0039,-741.5617,-67.0039,-4.0132,-1520.8505,98.0,-66.1826,1.4843,6.2867,3.5125,16.924,24.9513,32.0134,6.315,1.4676,-67.0039,,,,,,,,,,,
gw-oracle-km-f90-ss43.log,ORACLE_oracle_coloc_km_f90_ss43__oracle_ms_gps1__predobstrain,3696.0,240.0,6.7604,0.1655,0.9309,0.9309,-49.1597,-403.3175,-49.1597,-5.1655,-1966.168,99.0,-45.6834,1.2407,5.4024,3.442,16.3664,33.7776,42.6072,5.3913,1.2564,-49.1597,,,,,,,,,,,
gw-oracle-km-f90-ss44.log,ORACLE_oracle_coloc_km_f90_ss44__oracle_ms_gps1__predobstrain,3696.0,240.0,5.904,0.1454,0.9369,0.9369,-30.1348,-429.962,-30.1348,-3.3626,-1366.2718,99.0,-28.3655,1.0692,4.2241,3.1726,17.1225,20.2907,24.9921,4.202,1.2043,-30.1348,,,,,,,,,,,
gw-oracle-km-f90-ss45.log,ORACLE_oracle_coloc_km_f90_ss45__oracle_ms_gps1__predobstrain,3696.0,240.0,6.088,0.2243,0.9099,0.9099,-30.763,-515.4267,-30.763,-4.4951,-2877.6892,99.0,-30.8925,0.9768,4.3086,2.9669,14.0559,35.2914,40.0687,4.5601,0.9691,-30.763,,,,,,,,,,,
gw-oracle-km-f90-ss46.log,ORACLE_oracle_coloc_km_f90_ss46__oracle_ms_gps1__predobstrain,3696.0,240.0,7.51,0.2195,0.9118,0.9118,-76.5339,-587.7774,-76.5339,-12.0278,-2230.6548,101.0,-68.1014,1.291,6.2287,3.5895,15.8139,25.8891,55.6844,6.3878,1.5386,-76.5339,,,,,,,,,,,
gw-oracle-km-f90-ss47.log,ORACLE_oracle_coloc_km_f90_ss47__oracle_ms_gps1__predobstrain,3696.0,240.0,10.3873,0.3941,0.8137,0.8137,-20.4689,-263.0487,-20.4689,-1.716,-3456.5062,98.0,-20.0814,0.9058,3.729,3.8679,15.9489,53.5466,60.3163,3.8888,0.9758,-20.4689,,,,,,,,,,,
gw-oracle-km-f90-ss48.log,ORACLE_oracle_coloc_km_f90_ss48__oracle_ms_gps1__predobstrain,3696.0,240.0,10.6182,0.2921,0.8581,0.8581,-32.7923,-490.483,-32.7923,-2.059,-3555.545,99.0,-30.9982,1.2177,4.5033,4.8301,22.1404,51.1751,55.332,4.5204,1.278,-32.7923,,,,,,,,,,,
gw-oracle-km-f90-ss49.log,ORACLE_oracle_coloc_km_f90_ss49__oracle_ms_gps1__predobstrain,3696.0,240.0,7.9508,0.3049,0.9034,0.9034,-37.3728,-1167.2087,-37.3728,-4.4868,-3625.4037,100.0,-36.28,1.1693,5.3056,3.9363,17.4231,35.8941,50.1142,5.3922,1.2185,-37.3728,,,,,,,,,,,
gw-oracle-km-f90-ss50.log,ORACLE_oracle_coloc_km_f90_ss50__oracle_ms_gps1__predobstrain,3696.0,240.0,9.2848,0.2179,0.8923,0.8923,-24.8843,-659.9597,-24.8843,-2.6368,-4233.4612,99.0,-26.6671,0.946,4.4168,4.0799,20.2011,55.0723,61.8435,4.7507,0.9919,-24.8843,,,,,,,,,,,
gw-oracle-km-f90-ss51.log,ORACLE_oracle_coloc_km_f90_ss51__oracle_ms_gps1__predobstrain,3696.0,240.0,7.4551,0.2426,0.9221,0.9221,-55.8237,-663.3539,-55.8237,-6.7912,-4118.911,99.0,-57.5389,1.3861,5.9903,3.8821,15.0415,35.329,39.5588,5.9598,1.3408,-55.8237,,,,,,,,,,,
gw-oracle-km-f95-ss42.log,ORACLE_oracle_coloc_km_f95_ss42__oracle_ms_gps1__predobstrain,3696.0,240.0,3.297,0.0975,0.9808,0.9808,-17.717,-152.7447,-17.717,-4.4497,-545.4357,47.0,-15.5852,0.7516,3.0827,1.8955,7.8273,12.9957,16.6201,3.1725,0.8036,-17.717,,,,,,,,,,,
gw-oracle-km-f95-ss43.log,ORACLE_oracle_coloc_km_f95_ss43__oracle_ms_gps1__predobstrain,3696.0,240.0,5.0824,0.1863,0.9404,0.9404,-12.7912,-170.7179,-12.7912,-1.2427,-1303.8042,48.0,-12.552,0.8549,2.6632,2.6816,14.6235,19.135,20.7541,2.8197,0.991,-12.7912,,,,,,,,,,,
gw-oracle-km-f95-ss44.log,ORACLE_oracle_coloc_km_f95_ss44__oracle_ms_gps1__predobstrain,3696.0,240.0,4.4933,0.2054,0.966,0.966,-29.4857,-870.2658,-29.4857,-1.5879,-1289.9325,47.0,-28.2847,0.9697,3.9793,2.6579,12.9066,15.273,18.3824,3.8786,1.0411,-29.4857,,,,,,,,,,,
gw-oracle-km-f95-ss45.log,ORACLE_oracle_coloc_km_f95_ss45__oracle_ms_gps1__predobstrain,3696.0,240.0,3.3651,0.0968,0.9845,0.9845,-14.1959,-122.4999,-14.1959,-4.7747,-558.8442,48.0,-12.9695,0.7783,2.9005,1.751,7.2036,16.6315,17.815,3.4177,0.8632,-14.1959,,,,,,,,,,,
gw-oracle-km-f95-ss46.log,ORACLE_oracle_coloc_km_f95_ss46__oracle_ms_gps1__predobstrain,3696.0,240.0,8.7072,0.2075,0.9046,0.9046,-45.442,-424.9481,-45.442,-6.033,-3296.6799,49.0,-31.4555,0.9406,4.1399,3.8335,20.6055,46.8479,50.0196,4.6109,1.2287,-45.442,,,,,,,,,,,
gw-oracle-km-f95-ss47.log,ORACLE_oracle_coloc_km_f95_ss47__oracle_ms_gps1__predobstrain,3696.0,240.0,11.5511,0.3541,0.7826,0.7826,-50.683,-495.9258,-50.683,-6.7342,-4304.5472,45.0,-40.9265,0.8487,5.6878,5.5176,24.3415,49.1374,53.0874,7.2393,0.8275,-50.683,,,,,,,,,,,
gw-oracle-km-f95-ss48.log,ORACLE_oracle_coloc_km_f95_ss48__oracle_ms_gps1__predobstrain,3696.0,240.0,6.8397,0.1705,0.9235,0.9235,-21.881,-491.8914,-21.881,-4.5753,-4351.7807,48.0,-22.856,1.064,3.8728,3.2519,16.445,34.0169,36.8048,4.1508,1.0597,-21.881,,,,,,,,,,,
gw-oracle-km-f95-ss49.log,ORACLE_oracle_coloc_km_f95_ss49__oracle_ms_gps1__predobstrain,3696.0,240.0,6.6842,0.197,0.9307,0.9307,-74.6041,-386.7294,-74.6041,-9.4263,-7214.781,49.0,-66.1414,1.4601,6.0883,3.1123,8.2153,38.2574,40.0433,6.5206,1.5836,-74.6041,,,,,,,,,,,
gw-oracle-km-f95-ss50.log,ORACLE_oracle_coloc_km_f95_ss50__oracle_ms_gps1__predobstrain,3696.0,240.0,5.3724,0.1361,0.954,0.954,-73.4246,-1407.7586,-73.4246,-7.5518,-1568.44,47.0,-63.992,1.3811,5.8082,3.2058,15.4856,18.4719,21.1258,6.158,1.417,-73.4246,,,,,,,,,,,
gw-oracle-km-f95-ss51.log,ORACLE_oracle_coloc_km_f95_ss51__oracle_ms_gps1__predobstrain,3696.0,240.0,3.4379,0.1058,0.982,0.982,-16.8181,-158.8995,-16.8181,-3.9187,-427.1153,48.0,-17.1859,0.7074,3.267,1.9642,7.1447,14.3551,16.8577,3.3144,0.7313,-16.8181,,,,,,,,,,,
gw-oracle-md-sweep-10.log,ORACLE_oracle_coloc_md10_f95_ss42__md_sweep_pct10__predobstrain,3696.0,240.0,2.6191,0.1272,0.9536,0.9536,-39.7321,-179.5611,-39.7321,-7.1909,-2080.7267,52.0,-40.6927,0.9872,5.1364,1.6094,5.5788,12.736,12.8575,5.2511,1.0343,-39.7321,,,,,,,,,,,
gw-oracle-md-sweep-20.log,ORACLE_oracle_coloc_md20_f95_ss42__md_sweep_pct20__predobstrain,3696.0,240.0,2.3876,0.0869,0.9743,0.9743,-14.9215,-109.9347,-14.9215,-0.7566,-828.602,52.0,-14.409,0.5928,2.9692,1.4615,6.0445,7.6922,8.2214,2.995,0.6646,-14.9215,,,,,,,,,,,
gw-oracle-md-ms-20-ss43.log,ORACLE_oracle_coloc_md20_f95_ss43__md_sweep_pct20_ss43__predobstrain,3696.0,240.0,3.3322,0.1129,0.9512,0.9512,-15.5418,-234.683,-15.5418,-3.4088,-3796.8652,52.0,-16.3536,0.7157,3.4368,1.8121,8.6183,15.0174,15.4464,3.7144,0.6914,-15.5418,,,,,,,,,,,
gw-oracle-md-ms-20-ss44.log,ORACLE_oracle_coloc_md20_f95_ss44__md_sweep_pct20_ss44__predobstrain,3696.0,240.0,2.3515,0.1214,0.9657,0.9657,-15.6052,-180.6756,-15.6052,-1.2431,-965.548,52.0,-15.9421,0.6706,3.4567,1.4716,5.3692,9.4292,9.7062,3.4689,0.6955,-15.6052,,,,,,,,,,,
gw-oracle-md-ms-20-ss45.log,ORACLE_oracle_coloc_md20_f95_ss45__md_sweep_pct20_ss45__predobstrain,3696.0,240.0,1.8173,0.0653,0.9846,0.9846,-10.6872,-43.7586,-10.6872,-1.8076,-409.3131,52.0,-9.8273,0.4806,2.6882,1.081,3.7959,8.0663,8.3458,3.0031,0.4609,-10.6872,,,,,,,,,,,
gw-oracle-md-sweep-30.log,ORACLE_oracle_coloc_md30_f95_ss42__md_sweep_pct30__predobstrain,3696.0,240.0,3.3033,0.1301,0.9513,0.9513,-13.7362,-98.2149,-13.7362,-0.9977,-1252.7398,52.0,-13.3342,0.6314,2.8472,1.5332,6.7353,18.6933,22.2418,3.009,0.6727,-13.7362,,,,,,,,,,,
gw-oracle-coloc-md30-ss42.log,ORACLE_oracle_coloc_md30_f95_ss42__oracle_ms_gps1__predobstrain,3696.0,240.0,3.1214,0.1229,0.9565,0.9565,-14.0312,-239.3957,-14.0312,-3.3902,-2677.926,52.0,,,,1.7602,6.6808,12.4466,13.629,2.8187,0.5801,-14.0312,,,,,,,,,,,
gw-oracle-coloc-md30-ss42.log,ORACLE_oracle_coloc_md30_f95_ss42__oracle_ms_gps2__predobstrain,3696.0,240.0,3.1188,0.1228,0.9566,0.9566,-13.8676,-244.7121,-13.8676,-3.1527,-2661.4007,52.0,,,,1.7579,6.6834,12.3216,12.9076,2.8937,0.5794,-13.8676,,,,,,,,,,,
gw-oracle-coloc-md30-ss42.log,ORACLE_oracle_coloc_md30_f95_ss42__oracle_ms_gps3__predobstrain,3696.0,240.0,3.1251,0.123,0.9564,0.9564,-16.1149,-226.4402,-16.1149,-3.3398,-2703.8112,52.0,,,,1.7569,6.684,12.4835,13.6047,2.8657,0.5873,-16.1149,,,,,,,,,,,
gw-oracle-md-ms-30-ss43.log,ORACLE_oracle_coloc_md30_f95_ss43__md_sweep_pct30_ss43__predobstrain,3696.0,240.0,3.5097,0.122,0.9596,0.9596,-13.5586,-178.7185,-13.5586,-1.5573,-899.9517,52.0,-13.9682,0.5788,3.0896,1.7385,8.0116,18.4469,19.6818,3.0047,0.595,-13.5586,,,,,,,,,,,
gw-oracle-coloc-md30-ss43.log,ORACLE_oracle_coloc_md30_f95_ss43__oracle_ms_gps1__predobstrain,3696.0,240.0,5.169,0.1797,0.9123,0.9123,-39.0993,-263.1658,-39.0993,-5.9005,-1647.7188,52.0,,,,2.6462,11.2367,25.6959,26.569,4.9399,0.9144,-39.0993,,,,,,,,,,,
gw-oracle-coloc-md30-ss43.log,ORACLE_oracle_coloc_md30_f95_ss43__oracle_ms_gps2__predobstrain,3696.0,240.0,5.156,0.1793,0.9127,0.9127,-35.0873,-266.8437,-35.0873,-5.5221,-1644.7041,52.0,,,,2.639,11.157,25.8892,26.4638,4.7503,0.979,-35.0873,,,,,,,,,,,
gw-oracle-coloc-md30-ss43.log,ORACLE_oracle_coloc_md30_f95_ss43__oracle_ms_gps3__predobstrain,3696.0,240.0,5.1558,0.1793,0.9127,0.9127,-37.4237,-271.1558,-37.4237,-5.183,-1658.4466,52.0,,,,2.643,11.043,25.8695,26.4865,4.8345,0.9311,-37.4237,,,,,,,,,,,
gw-oracle-md-ms-30-ss44.log,ORACLE_oracle_coloc_md30_f95_ss44__md_sweep_pct30_ss44__predobstrain,3696.0,240.0,3.2806,0.1171,0.9589,0.9589,-9.914,-52.9214,-9.914,-2.4434,-550.8945,52.0,-9.6103,0.5808,2.5996,1.4336,5.5813,19.865,21.8416,2.5552,0.5791,-9.914,,,,,,,,,,,
gw-oracle-coloc-md30-ss44.log,ORACLE_oracle_coloc_md30_f95_ss44__oracle_ms_gps1__predobstrain,3696.0,240.0,2.6537,0.0947,0.9731,0.9731,-14.3382,-88.7254,-14.3382,-3.4125,-415.0133,52.0,,,,1.5032,4.8805,13.0732,14.2649,3.1434,0.7406,-14.3382,,,,,,,,,,,
gw-oracle-coloc-md30-ss44.log,ORACLE_oracle_coloc_md30_f95_ss44__oracle_ms_gps2__predobstrain,3696.0,240.0,2.6232,0.0937,0.9737,0.9737,-14.8323,-91.0478,-14.8323,-3.91,-411.0631,52.0,,,,1.4913,4.9729,12.5459,14.043,3.0629,0.7308,-14.8323,,,,,,,,,,,
gw-oracle-coloc-md30-ss44.log,ORACLE_oracle_coloc_md30_f95_ss44__oracle_ms_gps3__predobstrain,3696.0,240.0,2.6317,0.094,0.9736,0.9736,-17.5228,-90.2211,-17.5228,-3.6403,-411.1415,52.0,,,,1.4968,5.0242,12.5147,14.8404,3.1011,0.7415,-17.5228,,,,,,,,,,,
gw-oracle-md-ms-30-ss45.log,ORACLE_oracle_coloc_md30_f95_ss45__md_sweep_pct30_ss45__predobstrain,3696.0,240.0,1.4028,0.0523,0.9931,0.9931,-5.052,-34.3177,-5.052,-0.4348,-207.024,52.0,-4.5474,0.4541,1.9996,0.8589,3.8293,4.6881,5.2873,2.1453,0.4472,-5.052,,,,,,,,,,,
gw-oracle-coloc-md30-ss45.log,ORACLE_oracle_coloc_md30_f95_ss45__oracle_ms_gps1__predobstrain,3696.0,240.0,2.3166,0.0863,0.9813,0.9813,-17.6048,-213.3995,-17.6048,-2.7594,-380.1008,52.0,,,,1.601,5.45,6.4313,7.2843,3.7315,0.9981,-17.6048,,,,,,,,,,,
gw-oracle-coloc-md30-ss45.log,ORACLE_oracle_coloc_md30_f95_ss45__oracle_ms_gps2__predobstrain,3696.0,240.0,2.3554,0.0878,0.9806,0.9806,-17.3606,-210.2861,-17.3606,-2.1617,-392.9335,52.0,,,,1.6233,5.5018,6.3778,8.6375,3.6345,1.0485,-17.3606,,,,,,,,,,,
gw-oracle-coloc-md30-ss45.log,ORACLE_oracle_coloc_md30_f95_ss45__oracle_ms_gps3__predobstrain,3696.0,240.0,2.3804,0.0887,0.9802,0.9802,-17.2417,-214.2943,-17.2417,-2.288,-400.7501,52.0,,,,1.6422,5.5113,6.58,8.8279,3.6417,1.046,-17.2417,,,,,,,,,,,
gw-oracle-md-ms-30-ss46.log,ORACLE_oracle_coloc_md30_f95_ss46__md_sweep_pct30_ss46__predobstrain,3696.0,240.0,5.1952,0.2059,0.8772,0.8772,-32.2608,-204.7382,-32.2608,-3.992,-2354.0516,52.0,-31.9332,0.9357,3.9752,2.7456,13.3169,20.3202,23.5583,3.9084,0.9452,-32.2608,,,,,,,,,,,
